GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
346665430,SushiGo,3,GAME_OVER,84,0,3,2,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,46.0,26.0,51.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
879079583,SushiGo,3,GAME_OVER,84,0,3,3,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,42.0,40.0,48.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-619666105,SushiGo,3,GAME_OVER,83,0,3,4,3,Basic MCTS Player using ScoreHeuristic heuristic,3,1,1,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,42.0,54.0,46.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
503938916,SushiGo,3,GAME_OVER,83,0,3,5,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,28.0,27.0,30.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-428737539,SushiGo,3,GAME_OVER,84,0,3,6,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,37.0,51.0,52.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1745970416,SushiGo,3,GAME_OVER,82,0,3,7,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,42.0,38.0,43.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1436161366,SushiGo,3,GAME_OVER,82,0,3,8,3,Basic MCTS Player using ScoreHeuristic heuristic,3,1,1,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,40.0,42.0,41.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
-1151041315,SushiGo,3,GAME_OVER,83,0,3,9,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,31.0,34.0,38.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
697067980,SushiGo,3,GAME_OVER,82,0,3,10,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,34.0,34.0,37.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
1168140970,SushiGo,3,GAME_OVER,83,0,3,11,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,35.0,30.0,42.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1491060889,SushiGo,3,GAME_OVER,83,0,3,12,3,Basic MCTS Player using ScoreHeuristic heuristic,3,1,1,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,45.0,50.0,45.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
-1819802610,SushiGo,3,GAME_OVER,86,0,3,13,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,35.0,34.0,38.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-2121274456,SushiGo,3,GAME_OVER,87,0,3,14,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,39.0,32.0,45.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
259280696,SushiGo,3,GAME_OVER,81,0,3,15,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,40.0,38.0,44.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
1706137030,SushiGo,3,GAME_OVER,83,0,3,16,3,Basic MCTS Player using ScoreHeuristic heuristic,3,1,1,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,37.0,42.0,41.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
545138396,SushiGo,3,GAME_OVER,84,0,3,17,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,49.0,41.0,56.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
1376458976,SushiGo,3,GAME_OVER,82,0,3,18,1,Basic MCTS Player using ScoreHeuristic heuristic,1,3,3,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,43.0,39.0,41.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1
1195311045,SushiGo,3,GAME_OVER,83,0,3,19,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,40.0,33.0,44.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
813477029,SushiGo,3,GAME_OVER,83,0,3,20,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,33.0,37.0,39.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1466178614,SushiGo,3,GAME_OVER,86,0,3,21,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,44.0,32.0,54.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-118322159,SushiGo,3,GAME_OVER,82,0,3,22,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,35.0,37.0,38.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1428166355,SushiGo,3,GAME_OVER,82,0,3,23,1,Basic MCTS Player using ScoreHeuristic heuristic,1,3,3,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,45.0,38.0,42.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1
1144294523,SushiGo,3,GAME_OVER,81,0,3,24,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,36.0,31.0,44.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
2100098225,SushiGo,3,GAME_OVER,83,0,3,25,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,39.0,40.0,50.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
23994827,SushiGo,3,GAME_OVER,83,0,3,26,2,Basic MCTS Player using ScoreHeuristic heuristic,2,1,1,3,h3,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,36.0,41.0,33.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
1662792176,SushiGo,3,GAME_OVER,81,0,3,27,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,45.0,37.0,50.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
2013120665,SushiGo,3,GAME_OVER,85,0,3,28,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,30.0,37.0,40.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1880183632,SushiGo,3,GAME_OVER,82,0,3,29,1,Basic MCTS Player using ScoreHeuristic heuristic,1,2,2,3,h3,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,42.0,40.0,37.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1
-1377239692,SushiGo,3,GAME_OVER,83,0,3,30,1,Basic MCTS Player using ScoreHeuristic heuristic,1,3,3,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,44.0,32.0,38.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1
1795532617,SushiGo,3,GAME_OVER,84,0,3,31,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,39.0,33.0,49.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1548656463,SushiGo,3,GAME_OVER,82,0,3,32,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,40.0,36.0,43.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-653656736,SushiGo,3,GAME_OVER,85,0,3,33,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,40.0,32.0,45.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-400394132,SushiGo,3,GAME_OVER,81,0,3,34,2,Basic MCTS Player using ScoreHeuristic heuristic,2,1,1,3,h3,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,37.0,40.0,32.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
-1422203009,SushiGo,3,GAME_OVER,81,0,3,35,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,37.0,37.0,47.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1113178468,SushiGo,3,GAME_OVER,85,0,3,36,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,40.0,38.0,44.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-175367348,SushiGo,3,GAME_OVER,82,0,3,37,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,32.0,34.0,43.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
1362911089,SushiGo,3,GAME_OVER,81,0,3,38,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,35.0,33.0,36.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-347120262,SushiGo,3,GAME_OVER,83,0,3,39,3,Basic MCTS Player using ScoreHeuristic heuristic,3,1,1,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,36.0,49.0,43.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
1416514647,SushiGo,3,GAME_OVER,81,0,3,40,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,32.0,38.0,40.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1570736736,SushiGo,3,GAME_OVER,83,0,3,41,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,44.0,30.0,49.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-1532681659,SushiGo,3,GAME_OVER,82,0,3,42,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,39.0,35.0,39.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
2038358424,SushiGo,3,GAME_OVER,83,0,3,43,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,42.0,36.0,48.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
1950377550,SushiGo,3,GAME_OVER,83,0,3,44,3,Basic MCTS Player using ScoreHeuristic heuristic,3,1,1,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,28.0,33.0,32.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
-389679841,SushiGo,3,GAME_OVER,83,0,3,45,1,Basic MCTS Player using ScoreHeuristic heuristic,1,2,2,3,h3,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,44.0,41.0,34.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,1
-1652369011,SushiGo,3,GAME_OVER,83,0,3,46,3,Basic MCTS Player using ScoreHeuristic heuristic,3,2,2,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,33.0,42.0,46.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
649728961,SushiGo,3,GAME_OVER,83,0,3,47,3,Basic MCTS Player using ScoreHeuristic heuristic,3,1,1,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,48.0,59.0,56.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
1939385821,SushiGo,3,GAME_OVER,83,0,3,48,3,Basic MCTS Player using ScoreHeuristic heuristic,3,1,1,2,h3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,37.0,41.0,40.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
-765151654,SushiGo,3,GAME_OVER,83,0,3,49,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,38.0,33.0,46.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
-382843140,SushiGo,3,GAME_OVER,82,0,3,50,2,Basic MCTS Player using ScoreHeuristic heuristic,2,1,1,3,h3,3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,34.0,37.0,32.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,0
1616233144,SushiGo,3,GAME_OVER,83,0,3,51,2,Basic MCTS Player using ScoreHeuristic heuristic,2,3,3,1,h3,1,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,43.0,28.0,46.0,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,Basic MCTS Player using ScoreHeuristic heuristic,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2
346665430,SushiGo,3,GAME_OVER,84,0,3,52,1,Basic MCTS Player using ScoreHeuristic heuristic,1,3,3,2,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,2,h3,Basic MCTS Player using ScoreHeuristic heuristic,43.0,34.0,39.0,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,h3,MCTRex Player using PuddingMaxWeightedHeuristic with progressive biasScoreHeuristic heuristic,Basic MCTS Player using ScoreHeuristic heuristic,h3,1
